,Day,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,Combined_Key,Incident_Rate,Case_Fatality_Ratio
1383,2021-02-03,United Kingdom,2021-02-04 05:22:26,36.1408,-5.3536,4156,79,3830.0,247.0,"Gibraltar, United Kingdom",12335.638597845122,1.9008662175168431
1384,2021-02-03,United Kingdom,2021-02-04 05:22:26,54.2361,-4.5481,434,25,398.0,11.0,"Isle of Man, United Kingdom",510.3960861793208,5.76036866359447
1385,2021-02-03,United Kingdom,2021-02-04 05:22:26,16.742498,-62.187366000000004,13,1,12.0,0.0,"Montserrat, United Kingdom",260.05201040208044,7.6923076923076925
1386,2021-02-03,United Kingdom,2021-02-04 05:22:26,54.7877,-6.4923,105225,1889,0.0,105225.0,"Northern Ireland, United Kingdom",5592.315051020408,1.7952007602756
1387,2021-02-03,United Kingdom,2021-02-04 05:22:26,-7.9467,-14.3559,4,0,4.0,0.0,"Saint Helena, Ascension and Tristan da Cunha, United Kingdom",,
1388,2021-02-03,United Kingdom,2021-02-04 05:22:26,56.4907,-4.2026,182269,6269,0.0,182269.0,"Scotland, United Kingdom",3336.2436622554133,3.4394219532668746
1389,2021-02-03,United Kingdom,2021-02-04 05:22:26,21.69400000000001,-71.7979,1504,9,1214.0,306.0,"Turks and Caicos Islands, United Kingdom",4011.0542899943184,0.5984042553191489
1390,2021-02-03,United Kingdom,2021-02-04 05:22:26,,,0,0,0.0,-109335.0,"Unknown, United Kingdom",,
1391,2021-02-03,United Kingdom,2021-02-04 05:22:26,52.1307,-3.7837,193981,4832,0.0,193981.0,"Wales, United Kingdom",6180.494487988275,2.4909656100339723
1392,2021-02-04,United Kingdom,2021-02-05 05:22:38,18.2206,-63.0686,17,0,15.0,2.0,"Anguilla, United Kingdom",113.31822423676843,0.0
1393,2021-02-04,United Kingdom,2021-02-05 05:22:38,32.3078,-64.7505,692,12,669.0,11.0,"Bermuda, United Kingdom",1111.2360091853611,1.7341040462427746
1394,2021-02-04,United Kingdom,2021-02-05 05:22:38,18.4207,-64.64,114,1,95.0,18.0,"British Virgin Islands, United Kingdom",377.0215299136819,0.8771929824561403
1395,2021-02-04,United Kingdom,2021-02-05 05:22:38,19.3133,-81.2546,400,2,368.0,30.0,"Cayman Islands, United Kingdom",608.6427267194157,0.5
1396,2021-02-04,United Kingdom,2021-02-05 05:22:38,49.3723,-2.3644,3816,83,3328.0,415.0,"Channel Islands, United Kingdom",2253.972164059613,2.1750524109014675
1397,2021-02-04,United Kingdom,2021-02-05 05:22:38,52.3555,-1.1743,3408879,97162,0.0,3408879.0,"England, United Kingdom",6089.763332213829,2.8502625056506847
1398,2021-02-04,United Kingdom,2021-02-05 05:22:38,-51.7963,-59.5236,45,0,36.0,9.0,"Falkland Islands (Malvinas), United Kingdom",1291.989664082687,0.0
1399,2021-02-04,United Kingdom,2021-02-05 05:22:38,36.1408,-5.3536,4163,79,3852.0,232.0,"Gibraltar, United Kingdom",12356.415659968538,1.8976699495556089
1400,2021-02-04,United Kingdom,2021-02-05 05:22:38,54.2361,-4.5481,434,25,398.0,11.0,"Isle of Man, United Kingdom",510.3960861793208,5.76036866359447
1401,2021-02-04,United Kingdom,2021-02-05 05:22:38,16.742498,-62.187366000000004,13,1,12.0,0.0,"Montserrat, United Kingdom",260.05201040208044,7.6923076923076925
1402,2021-02-04,United Kingdom,2021-02-05 05:22:38,54.7877,-6.4923,105637,1899,0.0,105637.0,"Northern Ireland, United Kingdom",5614.211309523808,1.7976655906547896
1403,2021-02-04,United Kingdom,2021-02-05 05:22:38,-7.9467,-14.3559,4,0,4.0,0.0,"Saint Helena, Ascension and Tristan da Cunha, United Kingdom",,
1404,2021-02-04,United Kingdom,2021-02-05 05:22:38,56.4907,-4.2026,183418,6322,0.0,183418.0,"Scotland, United Kingdom",3357.2749071074268,3.4467718544526713
1405,2021-02-04,United Kingdom,2021-02-05 05:22:38,21.69400000000001,-71.7979,1553,9,1238.0,327.0,"Turks and Caicos Islands, United Kingdom",4106.617077328376,0.5795235028976176
1406,2021-02-04,United Kingdom,2021-02-05 05:22:38,,,0,0,0.0,-110250.0,"Unknown, United Kingdom",,
1407,2021-02-04,United Kingdom,2021-02-05 05:22:38,52.1307,-3.7837,194525,4867,0.0,194525.0,"Wales, United Kingdom",6197.82705664946,2.5019920318725095
1408,2021-02-05,United Kingdom,2021-02-06 05:23:55,18.2206,-63.0686,17,0,15.0,2.0,"Anguilla, United Kingdom",113.31822423676843,0.0
1409,2021-02-05,United Kingdom,2021-02-06 05:23:55,32.3078,-64.7505,692,12,669.0,10.0,"Bermuda, United Kingdom",1111.2360091853611,1.7341040462427746
1410,2021-02-05,United Kingdom,2021-02-06 05:23:55,18.4207,-64.64,114,1,95.0,18.0,"British Virgin Islands, United Kingdom",377.0215299136819,0.8771929824561403
1411,2021-02-05,United Kingdom,2021-02-06 05:23:55,19.3133,-81.2546,400,2,368.0,30.0,"Cayman Islands, United Kingdom",608.6427267194157,0.5
1412,2021-02-05,United Kingdom,2021-02-06 05:23:55,49.3723,-2.3644,3862,83,3359.0,420.0,"Channel Islands, United Kingdom",2265.1159244335745,2.1491455204557224
1413,2021-02-05,United Kingdom,2021-02-06 05:23:55,52.3555,-1.1743,3426193,98054,0.0,3426193.0,"England, United Kingdom",6120.6937824685765,2.861893652809401
1414,2021-02-05,United Kingdom,2021-02-06 05:23:55,-51.7963,-59.5236,45,0,36.0,9.0,"Falkland Islands (Malvinas), United Kingdom",1291.989664082687,0.0
1415,2021-02-05,United Kingdom,2021-02-06 05:23:55,36.1408,-5.3536,4170,80,3885.0,205.0,"Gibraltar, United Kingdom",12377.192722091953,1.9184652278177456
1416,2021-02-05,United Kingdom,2021-02-06 05:23:55,54.2361,-4.5481,434,25,401.0,8.0,"Isle of Man, United Kingdom",510.3960861793208,5.76036866359447
1417,2021-02-05,United Kingdom,2021-02-06 05:23:55,16.742498,-62.187366000000004,13,1,12.0,0.0,"Montserrat, United Kingdom",260.05201040208044,7.6923076923076925
1418,2021-02-05,United Kingdom,2021-02-06 05:23:55,54.7877,-6.4923,106143,1915,0.0,106143.0,"Northern Ireland, United Kingdom",5641.103316326531,1.8041698463393725
1419,2021-02-05,United Kingdom,2021-02-06 05:23:55,-7.9467,-14.3559,4,0,4.0,0.0,"Saint Helena, Ascension and Tristan da Cunha, United Kingdom",,
1420,2021-02-05,United Kingdom,2021-02-06 05:23:55,56.4907,-4.2026,184313,6383,0.0,184313.0,"Scotland, United Kingdom",3373.6569472663036,3.463130652748314
1421,2021-02-05,United Kingdom,2021-02-06 05:23:55,21.69400000000001,-71.7979,1590,9,1254.0,371.0,"Turks and Caicos Islands, United Kingdom",4271.9148716359305,0.5660377358490566
1422,2021-02-05,United Kingdom,2021-02-06 05:23:55,,,0,0,0.0,-111264.0,"Unknown, United Kingdom",,
1423,2021-02-05,United Kingdom,2021-02-06 05:23:55,52.1307,-3.7837,194924,4912,0.0,194924.0,"Wales, United Kingdom",6210.539731090295,2.5199564958650553
1424,2021-02-06,United Kingdom,2021-02-07 05:23:00,18.2206,-63.0686,17,0,15.0,2.0,"Anguilla, United Kingdom",113.31822423676843,0.0
1425,2021-02-06,United Kingdom,2021-02-07 05:23:00,32.3078,-64.7505,692,12,670.0,10.0,"Bermuda, United Kingdom",1111.2360091853611,1.7341040462427746
1426,2021-02-06,United Kingdom,2021-02-07 05:23:00,18.4207,-64.64,114,1,95.0,18.0,"British Virgin Islands, United Kingdom",377.0215299136819,0.8771929824561403
1427,2021-02-06,United Kingdom,2021-02-07 05:23:00,19.3133,-81.2546,405,2,368.0,35.0,"Cayman Islands, United Kingdom",616.2507608034084,0.4938271604938271
1428,2021-02-06,United Kingdom,2021-02-07 05:23:00,49.3723,-2.3644,3885,83,3383.0,419.0,"Channel Islands, United Kingdom",2278.6057396231063,2.1364221364221363
1429,2021-02-06,United Kingdom,2021-02-07 05:23:00,52.3555,-1.1743,3442495,98778,0.0,3343717.0,"England, United Kingdom",6149.81635380119,2.869372359291735
1430,2021-02-06,United Kingdom,2021-02-07 05:23:00,-51.7963,-59.5236,45,0,36.0,9.0,"Falkland Islands (Malvinas), United Kingdom",1291.989664082687,0.0
1431,2021-02-06,United Kingdom,2021-02-07 05:23:00,36.1408,-5.3536,4177,80,3923.0,174.0,"Gibraltar, United Kingdom",12397.969784215371,1.9152501795547043
1432,2021-02-06,United Kingdom,2021-02-07 05:23:00,54.2361,-4.5481,434,25,405.0,4.0,"Isle of Man, United Kingdom",510.3960861793208,5.76036866359447
1433,2021-02-06,United Kingdom,2021-02-07 05:23:00,16.742498,-62.187366000000004,15,1,13.0,1.0,"Montserrat, United Kingdom",300.0600120024005,6.666666666666668
1434,2021-02-06,United Kingdom,2021-02-07 05:23:00,54.7877,-6.4923,106533,1922,0.0,104611.0,"Northern Ireland, United Kingdom",5661.830357142857,1.804135807684004
1435,2021-02-06,United Kingdom,2021-02-07 05:23:00,-7.9467,-14.3559,4,0,4.0,0.0,"Saint Helena, Ascension and Tristan da Cunha, United Kingdom",,
1436,2021-02-06,United Kingdom,2021-02-07 05:23:00,56.4907,-4.2026,185208,6431,0.0,178777.0,"Scotland, United Kingdom",3390.038987425183,3.4723122111355877
1437,2021-02-06,United Kingdom,2021-02-07 05:23:00,21.69400000000001,-71.7979,1654,9,1274.0,371.0,"Turks and Caicos Islands, United Kingdom",4271.9148716359305,0.5441354292623942
1438,2021-02-06,United Kingdom,2021-02-07 05:23:00,,,0,0,0.0,0.0,"Unknown, United Kingdom",,
1439,2021-02-06,United Kingdom,2021-02-07 05:23:00,52.1307,-3.7837,195599,4961,0.0,190638.0,"Wales, United Kingdom",6232.046135219524,2.5363115353350483
1440,2021-02-07,United Kingdom,2021-02-08 05:22:39,18.2206,-63.0686,17,0,15.0,2.0,"Anguilla, United Kingdom",113.31822423676843,0.0
1441,2021-02-07,United Kingdom,2021-02-08 05:22:39,32.3078,-64.7505,692,12,670.0,10.0,"Bermuda, United Kingdom",1111.2360091853611,1.7341040462427746
1442,2021-02-07,United Kingdom,2021-02-08 05:22:39,18.4207,-64.64,114,1,95.0,18.0,"British Virgin Islands, United Kingdom",377.0215299136819,0.8771929824561403
1443,2021-02-07,United Kingdom,2021-02-08 05:22:39,19.3133,-81.2546,405,2,368.0,35.0,"Cayman Islands, United Kingdom",616.2507608034084,0.4938271604938271
1444,2021-02-07,United Kingdom,2021-02-08 05:22:39,49.3723,-2.3644,3896,83,3405.0,408.0,"Channel Islands, United Kingdom",2285.057390365926,2.1303901437371664
1445,2021-02-07,United Kingdom,2021-02-08 05:22:39,52.3555,-1.1743,3456961,99107,0.0,3357854.0,"England, United Kingdom",6175.6590183146,2.866882212440349
1446,2021-02-07,United Kingdom,2021-02-08 05:22:39,-51.7963,-59.5236,45,0,36.0,9.0,"Falkland Islands (Malvinas), United Kingdom",1291.989664082687,0.0
1447,2021-02-07,United Kingdom,2021-02-08 05:22:39,36.1408,-5.3536,4182,83,3944.0,155.0,"Gibraltar, United Kingdom",12412.810542874951,1.9846963175514107
1448,2021-02-07,United Kingdom,2021-02-08 05:22:39,54.2361,-4.5481,434,25,405.0,4.0,"Isle of Man, United Kingdom",510.3960861793208,5.76036866359447
1449,2021-02-07,United Kingdom,2021-02-08 05:22:39,16.742498,-62.187366000000004,17,1,13.0,3.0,"Montserrat, United Kingdom",340.0680136027205,5.882352941176472
1450,2021-02-07,United Kingdom,2021-02-08 05:22:39,54.7877,-6.4923,106867,1931,0.0,104936.0,"Northern Ireland, United Kingdom",5679.581207482993,1.806918880477603
1451,2021-02-07,United Kingdom,2021-02-08 05:22:39,-7.9467,-14.3559,4,0,4.0,0.0,"Saint Helena, Ascension and Tristan da Cunha, United Kingdom",,
1452,2021-02-07,United Kingdom,2021-02-08 05:22:39,56.4907,-4.2026,185792,6438,0.0,179354.0,"Scotland, United Kingdom",3400.728497428295,3.4651653461935927
1453,2021-02-07,United Kingdom,2021-02-08 05:22:39,21.69400000000001,-71.7979,1695,9,1319.0,367.0,"Turks and Caicos Islands, United Kingdom",4377.808771114211,0.5309734513274337
1454,2021-02-07,United Kingdom,2021-02-08 05:22:39,,,0,0,0.0,0.0,"Unknown, United Kingdom",,
1455,2021-02-07,United Kingdom,2021-02-08 05:22:39,52.1307,-3.7837,196060,4989,0.0,191071.0,"Wales, United Kingdom",6246.734212706302,2.5446291951443434
1456,2021-02-08,United Kingdom,2021-02-09 05:23:30,18.2206,-63.0686,17,0,15.0,2.0,"Anguilla, United Kingdom",113.31822423676843,0.0
1457,2021-02-08,United Kingdom,2021-02-09 05:23:30,32.3078,-64.7505,694,12,671.0,11.0,"Bermuda, United Kingdom",1114.4476739517931,1.7291066282420748
1458,2021-02-08,United Kingdom,2021-02-09 05:23:30,18.4207,-64.64,114,1,95.0,18.0,"British Virgin Islands, United Kingdom",377.0215299136819,0.8771929824561403
1459,2021-02-08,United Kingdom,2021-02-09 05:23:30,19.3133,-81.2546,408,2,370.0,36.0,"Cayman Islands, United Kingdom",620.815581253804,0.4901960784313725
1460,2021-02-08,United Kingdom,2021-02-09 05:23:30,49.3723,-2.3644,3918,83,3428.0,407.0,"Channel Islands, United Kingdom",2297.960691851565,2.118427769270036
1461,2021-02-08,United Kingdom,2021-02-09 05:23:30,52.3555,-1.1743,3469231,99411,0.0,3369820.0,"England, United Kingdom",6197.578657024646,2.8655053526271383
1462,2021-02-08,United Kingdom,2021-02-09 05:23:30,-51.7963,-59.5236,45,0,36.0,9.0,"Falkland Islands (Malvinas), United Kingdom",1291.989664082687,0.0
1463,2021-02-08,United Kingdom,2021-02-09 05:23:30,36.1408,-5.3536,4187,83,3970.0,134.0,"Gibraltar, United Kingdom",12427.651301534534,1.9823262479101984
1464,2021-02-08,United Kingdom,2021-02-09 05:23:30,54.2361,-4.5481,435,25,406.0,4.0,"Isle of Man, United Kingdom",511.57211402766023,5.747126436781608
1465,2021-02-08,United Kingdom,2021-02-09 05:23:30,16.742498,-62.187366000000004,18,1,13.0,4.0,"Montserrat, United Kingdom",360.07201440288065,5.5555555555555545
1466,2021-02-08,United Kingdom,2021-02-09 05:23:30,54.7877,-6.4923,107163,1943,0.0,105220.0,"Northern Ireland, United Kingdom",5695.3125,1.8131257990164515
1467,2021-02-08,United Kingdom,2021-02-09 05:23:30,-7.9467,-14.3559,4,0,4.0,0.0,"Saint Helena, Ascension and Tristan da Cunha, United Kingdom",,
1468,2021-02-08,United Kingdom,2021-02-09 05:23:30,56.4907,-4.2026,186720,6443,0.0,180277.0,"Scotland, United Kingdom",3417.714568118171,3.4506212510711225
1469,2021-02-08,United Kingdom,2021-02-09 05:23:30,21.69400000000001,-71.7979,1695,9,1319.0,367.0,"Turks and Caicos Islands, United Kingdom",4377.808771114211,0.5309734513274337
1470,2021-02-08,United Kingdom,2021-02-09 05:23:30,,,0,0,0.0,0.0,"Unknown, United Kingdom",,
1471,2021-02-08,United Kingdom,2021-02-09 05:23:30,52.1307,-3.7837,196670,5001,0.0,191669.0,"Wales, United Kingdom",6266.169629771237,2.542838256978696
1472,2021-02-09,United Kingdom,2021-02-10 05:22:41,18.2206,-63.0686,18,0,16.0,2.0,"Anguilla, United Kingdom",119.98400213304892,0.0
1473,2021-02-09,United Kingdom,2021-02-10 05:22:41,32.3078,-64.7505,694,12,673.0,9.0,"Bermuda, United Kingdom",1114.4476739517931,1.7291066282420748
1474,2021-02-09,United Kingdom,2021-02-10 05:22:41,18.4207,-64.64,114,1,95.0,18.0,"British Virgin Islands, United Kingdom",377.0215299136819,0.8771929824561403
1475,2021-02-09,United Kingdom,2021-02-10 05:22:41,19.3133,-81.2546,408,2,377.0,29.0,"Cayman Islands, United Kingdom",620.815581253804,0.4901960784313725
1476,2021-02-09,United Kingdom,2021-02-10 05:22:41,49.3723,-2.3644,3939,83,3457.0,399.0,"Channel Islands, United Kingdom",2310.2774796333115,2.107133790302107
1477,2021-02-09,United Kingdom,2021-02-10 05:22:41,52.3555,-1.1743,3480147,100385,0.0,3379762.0,"England, United Kingdom",6217.079453777607,2.884504591329045
1478,2021-02-09,United Kingdom,2021-02-10 05:22:41,-51.7963,-59.5236,53,0,38.0,15.0,"Falkland Islands (Malvinas), United Kingdom",1521.676715475165,0.0
1479,2021-02-09,United Kingdom,2021-02-10 05:22:41,36.1408,-5.3536,4190,83,3990.0,117.0,"Gibraltar, United Kingdom",12436.555756730284,1.9809069212410504
1480,2021-02-09,United Kingdom,2021-02-10 05:22:41,54.2361,-4.5481,436,25,406.0,5.0,"Isle of Man, United Kingdom",512.7481418759996,5.73394495412844
1481,2021-02-09,United Kingdom,2021-02-10 05:22:41,16.742498,-62.187366000000004,18,1,13.0,4.0,"Montserrat, United Kingdom",360.07201440288065,5.5555555555555545
1482,2021-02-09,United Kingdom,2021-02-10 05:22:41,54.7877,-6.4923,107438,1953,0.0,105485.0,"Northern Ireland, United Kingdom",5709.9277210884375,1.8177925873527057
1483,2021-02-09,United Kingdom,2021-02-10 05:22:41,-7.9467,-14.3559,4,0,4.0,0.0,"Saint Helena, Ascension and Tristan da Cunha, United Kingdom",,
1484,2021-02-09,United Kingdom,2021-02-10 05:22:41,56.4907,-4.2026,187542,6501,0.0,181041.0,"Scotland, United Kingdom",3432.760419526661,3.4664235211312664
1485,2021-02-09,United Kingdom,2021-02-10 05:22:41,21.69400000000001,-71.7979,1738,9,1362.0,367.0,"Turks and Caicos Islands, United Kingdom",4488.8682266646,0.5178365937859609
1486,2021-02-09,United Kingdom,2021-02-10 05:22:41,,,0,0,0.0,0.0,"Unknown, United Kingdom",,
1487,2021-02-09,United Kingdom,2021-02-10 05:22:41,52.1307,-3.7837,197021,5011,0.0,192010.0,"Wales, United Kingdom",6277.352959918435,2.5433837002146977
1488,2021-02-10,United Kingdom,2021-02-11 05:23:55,18.2206,-63.0686,18,0,16.0,2.0,"Anguilla, United Kingdom",119.98400213304892,0.0
1489,2021-02-10,United Kingdom,2021-02-11 05:23:55,32.3078,-64.7505,694,12,673.0,9.0,"Bermuda, United Kingdom",1114.4476739517931,1.7291066282420748
1490,2021-02-10,United Kingdom,2021-02-11 05:23:55,18.4207,-64.64,114,1,95.0,18.0,"British Virgin Islands, United Kingdom",377.0215299136819,0.8771929824561403
1491,2021-02-10,United Kingdom,2021-02-11 05:23:55,19.3133,-81.2546,408,2,377.0,29.0,"Cayman Islands, United Kingdom",620.815581253804,0.4901960784313725
1492,2021-02-10,United Kingdom,2021-02-11 05:23:55,49.3723,-2.3644,3950,83,3488.0,379.0,"Channel Islands, United Kingdom",2316.7291303761317,2.1012658227848102
1493,2021-02-10,United Kingdom,2021-02-11 05:23:55,52.3555,-1.1743,3491698,101311,0.0,3390387.0,"England, United Kingdom",6237.714640960962,2.90148231605368
1494,2021-02-10,United Kingdom,2021-02-11 05:23:55,-51.7963,-59.5236,53,0,38.0,15.0,"Falkland Islands (Malvinas), United Kingdom",1521.676715475165,0.0
1495,2021-02-10,United Kingdom,2021-02-11 05:23:55,36.1408,-5.3536,4197,83,4010.0,104.0,"Gibraltar, United Kingdom",12457.332818853702,1.9776030497974744
1496,2021-02-10,United Kingdom,2021-02-11 05:23:55,54.2361,-4.5481,436,25,406.0,5.0,"Isle of Man, United Kingdom",512.7481418759996,5.73394495412844
1497,2021-02-10,United Kingdom,2021-02-11 05:23:55,16.742498,-62.187366000000004,18,1,13.0,4.0,"Montserrat, United Kingdom",360.07201440288065,5.5555555555555545
1498,2021-02-10,United Kingdom,2021-02-11 05:23:55,54.7877,-6.4923,107774,1957,0.0,105817.0,"Northern Ireland, United Kingdom",5727.784863945577,1.8158368437656576
1499,2021-02-10,United Kingdom,2021-02-11 05:23:55,-7.9467,-14.3559,4,0,4.0,0.0,"Saint Helena, Ascension and Tristan da Cunha, United Kingdom",,
1500,2021-02-10,United Kingdom,2021-02-11 05:23:55,56.4907,-4.2026,188345,6551,0.0,181794.0,"Scotland, United Kingdom",3447.458495780939,3.4781916164485387
1501,2021-02-10,United Kingdom,2021-02-11 05:23:55,21.69400000000001,-71.7979,1784,10,1379.0,395.0,"Turks and Caicos Islands, United Kingdom",4607.676016323158,0.5605381165919282
1502,2021-02-10,United Kingdom,2021-02-11 05:23:55,,,0,0,0.0,0.0,"Unknown, United Kingdom",,
1503,2021-02-10,United Kingdom,2021-02-11 05:23:55,52.1307,-3.7837,197344,5032,0.0,192312.0,"Wales, United Kingdom",6287.644172561015,2.549862169612453
1504,2021-02-11,United Kingdom,2021-02-12 05:23:29,18.2206,-63.0686,18,0,16.0,2.0,"Anguilla, United Kingdom",119.98400213304892,0.0
1505,2021-02-11,United Kingdom,2021-02-12 05:23:29,32.3078,-64.7505,694,12,673.0,9.0,"Bermuda, United Kingdom",1114.4476739517931,1.7291066282420748
1506,2021-02-11,United Kingdom,2021-02-12 05:23:29,18.4207,-64.64,114,1,95.0,18.0,"British Virgin Islands, United Kingdom",377.0215299136819,0.8771929824561403
1507,2021-02-11,United Kingdom,2021-02-12 05:23:29,19.3133,-81.2546,411,2,377.0,32.0,"Cayman Islands, United Kingdom",625.3804017041996,0.4866180048661801
1508,2021-02-11,United Kingdom,2021-02-12 05:23:29,49.3723,-2.3644,3961,83,3534.0,344.0,"Channel Islands, United Kingdom",2323.180781118951,2.0954304468568545
1509,2021-02-11,United Kingdom,2021-02-12 05:23:29,52.3555,-1.1743,3503699,101905,0.0,3401794.0,"England, United Kingdom",6259.153726874513,2.90849756214789
1510,2021-02-11,United Kingdom,2021-02-12 05:23:29,-51.7963,-59.5236,53,0,38.0,15.0,"Falkland Islands (Malvinas), United Kingdom",1521.676715475165,0.0
1511,2021-02-11,United Kingdom,2021-02-12 05:23:29,36.1408,-5.3536,4203,83,4021.0,99.0,"Gibraltar, United Kingdom",12475.1417292452,1.9747799191054007
1512,2021-02-11,United Kingdom,2021-02-12 05:23:29,54.2361,-4.5481,436,25,407.0,4.0,"Isle of Man, United Kingdom",512.7481418759996,5.73394495412844
1513,2021-02-11,United Kingdom,2021-02-12 05:23:29,16.742498,-62.187366000000004,19,1,13.0,5.0,"Montserrat, United Kingdom",380.07601520304064,5.2631578947368425
1514,2021-02-11,United Kingdom,2021-02-12 05:23:29,54.7877,-6.4923,108027,1966,0.0,106061.0,"Northern Ireland, United Kingdom",5741.230867346939,1.8199153915224895
1515,2021-02-11,United Kingdom,2021-02-12 05:23:29,-7.9467,-14.3559,4,0,4.0,0.0,"Saint Helena, Ascension and Tristan da Cunha, United Kingdom",,
1516,2021-02-11,United Kingdom,2021-02-12 05:23:29,56.4907,-4.2026,189175,6599,0.0,182576.0,"Scotland, United Kingdom",3462.650778833306,3.488304479978856
1517,2021-02-11,United Kingdom,2021-02-12 05:23:29,21.69400000000001,-71.7979,1812,12,1424.0,376.0,"Turks and Caicos Islands, United Kingdom",4679.993801332715,0.6622516556291391
1518,2021-02-11,United Kingdom,2021-02-12 05:23:29,,,0,0,0.0,0.0,"Unknown, United Kingdom",,
1519,2021-02-11,United Kingdom,2021-02-12 05:23:29,52.1307,-3.7837,197754,5059,0.0,192695.0,"Wales, United Kingdom",6300.707321735806,2.5582289106667884
1520,2021-02-12,United Kingdom,2021-02-13 05:22:12,18.2206,-63.0686,18,0,16.0,2.0,"Anguilla, United Kingdom",119.98400213304892,0.0
1521,2021-02-12,United Kingdom,2021-02-13 05:22:12,32.3078,-64.7505,694,12,675.0,7.0,"Bermuda, United Kingdom",1114.4476739517931,1.7291066282420748
1522,2021-02-12,United Kingdom,2021-02-13 05:22:12,18.4207,-64.64,114,1,95.0,18.0,"British Virgin Islands, United Kingdom",377.0215299136819,0.8771929824561403
1523,2021-02-12,United Kingdom,2021-02-13 05:22:12,19.3133,-81.2546,416,2,378.0,36.0,"Cayman Islands, United Kingdom",632.9884357881922,0.4807692307692308
1524,2021-02-12,United Kingdom,2021-02-13 05:22:12,49.3723,-2.3644,3980,83,3568.0,329.0,"Channel Islands, United Kingdom",2334.324541492912,2.085427135678392
1525,2021-02-12,United Kingdom,2021-02-13 05:22:12,52.3555,-1.1743,3516998,102562,0.0,3414436.0,"England, United Kingdom",6282.911614014277,2.9161802196077455
1526,2021-02-12,United Kingdom,2021-02-13 05:22:12,-51.7963,-59.5236,53,0,38.0,15.0,"Falkland Islands (Malvinas), United Kingdom",1521.676715475165,0.0
1527,2021-02-12,United Kingdom,2021-02-13 05:22:12,36.1408,-5.3536,4212,84,4032.0,96.0,"Gibraltar, United Kingdom",12501.855094832448,1.9943019943019944
1528,2021-02-12,United Kingdom,2021-02-13 05:22:12,54.2361,-4.5481,436,25,407.0,4.0,"Isle of Man, United Kingdom",512.7481418759996,5.73394495412844
1529,2021-02-12,United Kingdom,2021-02-13 05:22:12,16.742498,-62.187366000000004,19,1,13.0,5.0,"Montserrat, United Kingdom",380.07601520304064,5.2631578947368425
1530,2021-02-12,United Kingdom,2021-02-13 05:22:12,54.7877,-6.4923,108434,1975,0.0,106459.0,"Northern Ireland, United Kingdom",5762.861394557824,1.8213844366158216
1531,2021-02-12,United Kingdom,2021-02-13 05:22:12,-7.9467,-14.3559,4,0,4.0,0.0,"Saint Helena, Ascension and Tristan da Cunha, United Kingdom",,
1532,2021-02-12,United Kingdom,2021-02-13 05:22:12,56.4907,-4.2026,190005,6666,0.0,183339.0,"Scotland, United Kingdom",3477.8430618856733,3.5083287281913638
1533,2021-02-12,United Kingdom,2021-02-13 05:22:12,21.69400000000001,-71.7979,1833,12,1433.0,388.0,"Turks and Caicos Islands, United Kingdom",4734.232140089881,0.6546644844517185
1534,2021-02-12,United Kingdom,2021-02-13 05:22:12,,,0,0,0.0,0.0,"Unknown, United Kingdom",,
1535,2021-02-12,United Kingdom,2021-02-13 05:22:12,52.1307,-3.7837,198362,5084,0.0,193278.0,"Wales, United Kingdom",6320.079016121837,2.562990895433601
1536,2021-02-13,United Kingdom,2021-02-14 05:23:43,18.2206,-63.0686,18,0,16.0,2.0,"Anguilla, United Kingdom",119.98400213304892,0.0
1537,2021-02-13,United Kingdom,2021-02-14 05:23:43,32.3078,-64.7505,694,12,675.0,7.0,"Bermuda, United Kingdom",1114.4476739517931,1.7291066282420748
1538,2021-02-13,United Kingdom,2021-02-14 05:23:43,18.4207,-64.64,114,1,95.0,18.0,"British Virgin Islands, United Kingdom",377.0215299136819,0.8771929824561403
1539,2021-02-13,United Kingdom,2021-02-14 05:23:43,19.3133,-81.2546,416,2,378.0,36.0,"Cayman Islands, United Kingdom",632.9884357881922,0.4807692307692308
1540,2021-02-13,United Kingdom,2021-02-14 05:23:43,49.3723,-2.3644,3989,83,3626.0,280.0,"Channel Islands, United Kingdom",2339.6031648279463,2.080721985460015
1541,2021-02-13,United Kingdom,2021-02-14 05:23:43,52.3555,-1.1743,3528695,103106,0.0,3425589.0,"England, United Kingdom",6303.8076216745385,2.9219300619634168
1542,2021-02-13,United Kingdom,2021-02-14 05:23:43,-51.7963,-59.5236,53,0,38.0,15.0,"Falkland Islands (Malvinas), United Kingdom",1521.676715475165,0.0
1543,2021-02-13,United Kingdom,2021-02-14 05:23:43,36.1408,-5.3536,4215,84,4054.0,77.0,"Gibraltar, United Kingdom",12510.759550028195,1.99288256227758
1544,2021-02-13,United Kingdom,2021-02-14 05:23:43,54.2361,-4.5481,436,25,408.0,3.0,"Isle of Man, United Kingdom",512.7481418759996,5.73394495412844
1545,2021-02-13,United Kingdom,2021-02-14 05:23:43,16.742498,-62.187366000000004,19,1,13.0,5.0,"Montserrat, United Kingdom",380.07601520304064,5.2631578947368425
1546,2021-02-13,United Kingdom,2021-02-14 05:23:43,54.7877,-6.4923,108737,1985,0.0,106752.0,"Northern Ireland, United Kingdom",5778.964710884356,1.8255055776782512
