,Confirmed,Deaths,Recovered,Active,Incident_Rate,Case_Fatality_Ratio
473,13,1,12.0,0.0,260.05201040208044,7.6923076923076925
474,55795,1073,0.0,54722.0,2965.295493197279,1.92311138990949
475,3,0,3.0,0.0,,
476,101475,3950,0.0,97525.0,1857.3938828180767,3.8925843803892586
477,761,6,740.0,15.0,1965.4940854382971,0.7884362680683311
478,0,0,0.0,0.0,,
479,91792,2725,0.0,89067.0,2924.616070859619,2.9686682935332054
480,10,0,3.0,7.0,66.65777896280495,0.0
481,340,9,228.0,103.0,545.9830102933856,2.647058823529412
482,72,1,71.0,0.0,238.11886099811488,1.3888888888888888
483,292,2,266.0,24.0,444.3091905051735,0.6849315068493149
484,1786,48,1088.0,650.0,1047.513475152347,2.6875699888017923
485,1514139,54736,0.0,1459403.0,2704.920932093781,3.6149917543897887
486,17,0,17.0,0.0,488.0849842090152,0.0
487,1065,5,1009.0,51.0,3161.08159449111,0.4694835680751174
488,370,25,344.0,1.0,435.130303885596,6.756756756756758
489,13,1,12.0,0.0,260.05201040208044,7.6923076923076925
490,56278,1085,0.0,55193.0,2990.965136054421,1.9279292085717328
491,3,0,3.0,0.0,,
492,102372,3989,0.0,98383.0,1873.8125308879248,3.8965732817567305
493,761,6,740.0,15.0,1965.4940854382971,0.7884362680683311
494,0,0,0.0,0.0,,
495,94030,2756,0.0,91274.0,2995.9217485503086,2.9309794746357545
496,10,0,3.0,7.0,66.65777896280495,0.0
497,364,9,229.0,126.0,584.5229874905657,2.4725274725274726
498,75,1,72.0,2.0,248.0404802063697,1.3333333333333333
499,298,2,267.0,29.0,453.43883140596466,0.6711409395973155
500,1844,48,1088.0,708.0,1081.531269978123,2.6030368763557483
501,1531761,55155,0.0,1476606.0,2736.401606368307,3.6007575594364916
502,17,0,17.0,0.0,488.0849842090152,0.0
503,1069,5,1015.0,49.0,3172.9542014187764,0.4677268475210477
504,370,25,344.0,1.0,435.130303885596,6.756756756756758
505,13,1,12.0,0.0,260.05201040208044,7.6923076923076925
506,56719,1099,0.0,55620.0,3014.402636054421,1.9376223135104642
507,3,0,3.0,0.0,,
508,103305,4039,0.0,99266.0,1890.890121355225,3.9097817143410287
509,768,6,740.0,22.0,1983.5735316906867,0.78125
510,0,0,0.0,0.0,,
511,95998,2789,0.0,93209.0,3058.6248645893074,2.905268859767912
512,10,0,3.0,7.0,66.65777896280495,0.0
513,391,9,233.0,149.0,627.8804618373935,2.301790281329924
514,76,1,72.0,3.0,251.34768660912133,1.3157894736842106
515,298,2,267.0,29.0,453.43883140596466,0.6711409395973155
516,1926,48,1088.0,790.0,1129.6253936973235,2.4922118380062304
517,1549660,55508,0.0,1494152.0,2768.37712497231,3.581947007730728
518,17,0,17.0,0.0,488.0849842090152,0.0
519,1070,5,1022.0,43.0,3175.9223531506927,0.4672897196261682
520,370,25,344.0,1.0,435.130303885596,6.756756756756758
521,13,1,12.0,0.0,260.05201040208044,7.6923076923076925
522,57257,1111,0.0,56146.0,3042.9953231292516,1.9403741027297967
523,3,0,3.0,0.0,,
524,104306,4069,0.0,100237.0,1909.2123807954893,3.901021992982187
525,769,6,741.0,22.0,1986.1563097267426,0.7802340702210663
526,0,0,0.0,0.0,,
527,98232,2818,0.0,95414.0,3129.803096922194,2.8687189510546465
528,10,0,3.0,7.0,66.65777896280495,0.0
529,391,9,233.0,149.0,627.8804618373935,2.301790281329924
530,76,1,72.0,3.0,251.34768660912133,1.3157894736842106
531,298,2,267.0,29.0,453.43883140596466,0.6711409395973155
532,1977,48,1088.0,841.0,1159.537592595851,2.4279210925644916
533,1567128,55948,0.0,1511180.0,2799.5826872369457,3.570097656349705
534,17,0,17.0,0.0,488.0849842090152,0.0
535,1072,5,1028.0,39.0,3181.8586566145264,0.4664179104477612
536,370,25,344.0,1.0,435.130303885596,6.756756756756758
537,13,1,12.0,0.0,260.05201040208044,7.6923076923076925
538,57733,1120,0.0,56613.0,3068.292942176871,1.939965011345331
539,3,0,3.0,0.0,,
540,105370,4109,0.0,101261.0,1928.687789431296,3.89959191420708
541,769,6,741.0,22.0,1986.1563097267426,0.7802340702210663
542,0,0,0.0,0.0,,
543,100725,2849,0.0,97876.0,3209.2334161728168,2.8284934226855296
544,10,0,4.0,6.0,66.65777896280495,0.0
545,391,9,233.0,149.0,627.8804618373935,2.301790281329924
546,76,1,72.0,3.0,251.34768660912133,1.3157894736842106
547,298,2,267.0,29.0,453.43883140596466,0.6711409395973155
548,2068,48,1291.0,729.0,1212.9103396500861,2.3210831721470018
549,1584292,56086,0.0,1528206.0,2830.245171248294,3.54013022851848
550,17,0,17.0,0.0,488.0849842090152,0.0
551,1075,5,1032.0,38.0,3190.763111810276,0.4651162790697674
552,370,25,344.0,1.0,435.130303885596,6.756756756756758
553,13,1,12.0,0.0,260.05201040208044,7.6923076923076925
554,58216,1124,0.0,57092.0,3093.962585034013,1.930740689844716
555,3,0,3.0,0.0,,
556,106170,4111,0.0,102059.0,1943.3309538191204,3.8720919280399357
557,769,6,741.0,22.0,1986.1563097267426,0.7802340702210663
558,0,0,0.0,0.0,,
559,100725,2849,0.0,97876.0,3209.2334161728168,2.8284934226855296
560,10,0,4.0,6.0,66.65777896280495,0.0
561,431,9,238.0,184.0,692.1137571660271,2.0881670533642693
562,76,1,72.0,3.0,251.34768660912133,1.3157894736842106
563,298,2,267.0,29.0,453.43883140596466,0.6711409395973155
564,2132,48,1317.0,767.0,1250.4472166992182,2.25140712945591
565,1602174,56280,0.0,1545894.0,2862.190320344712,3.5127270820772276
566,17,0,17.0,0.0,488.0849842090152,0.0
567,1082,6,1036.0,40.0,3211.540173933692,0.5545286506469501
568,373,25,344.0,4.0,438.65838743061437,6.702412868632708
569,13,1,12.0,0.0,260.05201040208044,7.6923076923076925
570,58635,1129,0.0,57506.0,3116.2308673469392,1.925471134987636
571,3,0,3.0,0.0,,
572,106904,4111,0.0,102793.0,1956.766057144949,3.845506248596872
573,769,6,741.0,22.0,1986.1563097267426,0.7802340702210663
574,0,0,0.0,0.0,,
575,101953,2882,0.0,99071.0,3248.3591410182885,2.8267927378301767
576,10,0,4.0,6.0,66.65777896280495,0.0
577,456,9,247.0,200.0,732.259566746423,1.973684210526316
578,76,1,72.0,3.0,251.34768660912133,1.3157894736842106
579,302,2,277.0,23.0,459.5252586731589,0.6622516556291391
580,2192,48,1339.0,805.0,1285.6380389327796,2.18978102189781
581,1618678,56747,0.0,1561931.0,2891.673752885103,3.5057621095733684
582,23,0,17.0,6.0,660.3502727533735,0.0
583,1104,6,1040.0,58.0,3276.839512035856,0.5434782608695652
584,373,25,344.0,4.0,438.65838743061437,6.702412868632708
585,13,1,12.0,0.0,260.05201040208044,7.6923076923076925
586,59121,1135,0.0,57986.0,3142.0599489795923,1.9197916138089681
587,3,0,3.0,0.0,,
588,107749,4135,0.0,103614.0,1972.2328995295886,3.837622622947777
589,771,6,741.0,24.0,1991.3218657988527,0.7782101167315175
590,0,0,0.0,0.0,,
591,102568,2891,0.0,99677.0,3267.9538647804748,2.818617892520084
592,10,0,4.0,0.0,66.65777896280495,0.0
593,467,9,250.0,208.0,749.9237229617971,1.9271948608137044
594,76,1,72.0,3.0,251.34768660912133,1.3157894736842106
595,308,2,281.0,25.0,468.6548995739501,0.6493506493506493
596,2292,48,1339.0,905.0,1344.2894093220489,2.094240837696335
597,1642110,57284,0.0,1584826.0,2933.5336529872875,3.488438655144905
598,23,0,17.0,6.0,660.3502727533735,0.0
599,1125,6,1046.0,73.0,3339.1706984061025,0.5333333333333333
600,373,25,344.0,4.0,438.65838743061437,6.702412868632708
601,13,1,12.0,0.0,260.05201040208044,7.6923076923076925
602,59631,1143,0.0,58488.0,3169.1645408163267,1.9167882477235
603,3,0,3.0,0.0,,
604,108438,4173,0.0,104265.0,1984.844324858602,3.8482819675759417
605,772,6,741.0,25.0,1993.9046438349087,0.7772020725388601
606,0,0,0.0,0.0,,
607,103098,2920,0.0,100178.0,3284.840374689352,2.8322566878115967
608,10,0,10.0,0.0,66.65777896280495,0.0
609,485,9,255.0,221.0,778.8287058596823,1.8556701030927842
610,80,1,73.0,6.0,264.57651222012765,1.25
611,310,2,282.0,26.0,471.6981132075471,0.6451612903225806
612,2389,48,1339.0,1002.0,1401.18123859964,2.0092088740058602
613,1664511,57722,0.0,1606789.0,2973.551731776509,3.467805259322408
614,23,0,17.0,6.0,660.3502727533735,0.0
615,1153,6,1050.0,97.0,3422.2789468997657,0.5203816131830009
616,373,25,344.0,4.0,438.65838743061437,6.702412868632708
617,13,1,12.0,0.0,260.05201040208044,7.6923076923076925
618,60287,1154,0.0,59133.0,3204.0284863945576,1.9141771857946162
619,3,0,3.0,0.0,,
620,109296,4203,0.0,105093.0,2000.5491186645434,3.845520421607378
621,772,6,741.0,25.0,1993.9046438349087,0.7772020725388601
622,0,0,0.0,0.0,,
623,114566,2973,0.0,111593.0,3650.2262155101002,2.5950107361695443
624,10,0,10.0,0.0,66.65777896280495,0.0
625,497,9,261.0,227.0,798.0986944582726,1.8108651911468807
626,80,1,73.0,6.0,264.57651222012765,1.25
627,311,2,282.0,27.0,473.2197200243457,0.6430868167202572
628,2389,49,1470.0,870.0,1401.18123859964,2.0510673922143154
629,1688963,58125,0.0,1630838.0,3017.2338023338075,3.44146082537036
630,23,0,17.0,6.0,660.3502727533735,0.0
631,1184,6,1054.0,124.0,3514.291650589178,0.5067567567567568
632,373,25,344.0,4.0,438.65838743061437,6.702412868632708
633,13,1,12.0,0.0,260.05201040208044,7.6923076923076925
634,60797,1166,0.0,59631.0,3231.1330782312925,1.9178577890356432
635,3,0,3.0,0.0,,
636,110040,4239,0.0,105801.0,2014.16726154522,3.8522355507088326
637,781,6,741.0,34.0,2017.1496461594088,0.7682458386683739
638,0,0,0.0,0.0,,
639,117367,3011,0.0,114356.0,3739.46982731154,2.56545707055646
640,10,0,10.0,0.0,66.65777896280495,0.0
641,516,9,267.0,240.0,828.6095097393733,1.744186046511628
642,86,1,74.0,11.0,284.4197506366372,1.162790697674419
643,311,2,282.0,27.0,473.2197200243457,0.6430868167202572
644,2526,52,1535.0,939.0,1481.5336160329389,2.058590657165479
645,1711738,58566,0.0,1653172.0,3057.9200102899035,3.4214348223852014
646,23,0,17.0,6.0,660.3502727533735,0.0
647,1211,6,1058.0,147.0,3594.4317473509245,0.495458298926507
648,373,25,344.0,4.0,438.65838743061437,6.702412868632708
649,13,1,12.0,0.0,260.05201040208044,7.6923076923076925
650,61437,1183,0.0,60254.0,3265.1466836734694,1.9255497501505607
651,3,0,3.0,0.0,,
652,110612,4280,0.0,106332.0,2024.6371240825147,3.8693812606227165
653,789,6,755.0,28.0,2037.8118704478534,0.7604562737642585
654,0,0,0.0,0.0,,
655,120432,3046,0.0,117386.0,3837.124832727968,2.5292281121296667
656,10,0,10.0,0.0,66.65777896280495,0.0
657,527,9,276.0,242.0,846.2736659547478,1.7077798861480076
658,86,1,74.0,11.0,284.4197506366372,1.162790697674419
659,311,2,282.0,27.0,473.2197200243457,0.6430868167202572
660,2629,52,1535.0,1042.0,1541.9445275338858,1.97793837961202
661,1743893,58807,0.0,1685086.0,3115.363040666557,3.3721679025031928
662,23,0,17.0,6.0,660.3502727533735,0.0
663,1244,6,1065.0,173.0,3692.3807545041705,0.482315112540193
664,373,25,345.0,3.0,438.65838743061437,6.702412868632708
665,13,1,12.0,0.0,260.05201040208044,7.6923076923076925
666,61942,1196,0.0,60746.0,3291.9855442176868,1.9308385263633725
667,3,0,3.0,0.0,,
668,111546,4283,0.0,107263.0,2041.733018505299,3.8396715256486114
669,798,6,759.0,33.0,2061.056872772354,0.7518796992481203
670,0,0,0.0,0.0,,
671,122766,3115,0.0,119651.0,3911.4891990059264,2.5373474740563347
672,10,0,10.0,0.0,66.65777896280495,0.0
673,527,9,276.0,242.0,846.2736659547478,1.7077798861480076
674,86,1,74.0,11.0,284.4197506366372,1.162790697674419
675,316,2,288.0,26.0,480.8277541083384,0.6329113924050633
676,2738,52,1535.0,1151.0,1605.8745212581894,1.8991964937910883
677,1772635,59005,0.0,1713630.0,3166.7089457850707,3.3286604405306224
678,23,0,17.0,6.0,660.3502727533735,0.0
679,1282,6,1069.0,207.0,3805.170520316999,0.4680187207488299
680,374,25,346.0,3.0,439.83441527895377,6.6844919786096275
681,13,1,12.0,0.0,260.05201040208044,7.6923076923076925
682,62497,1203,0.0,61294.0,3321.481717687075,1.9248923948349517
683,3,0,3.0,0.0,,
684,113050,4283,0.0,108767.0,2069.2621675544087,3.78858911985847
685,798,6,759.0,33.0,2061.056872772354,0.7518796992481203
686,0,0,0.0,0.0,,
687,125329,3125,0.0,122204.0,3993.149812018097,2.493437273097208
688,11,0,10.0,1.0,73.32355685908546,0.0
689,553,9,291.0,253.0,888.0253079183594,1.6274864376130198
690,86,1,74.0,11.0,284.4197506366372,1.162790697674419
691,316,2,288.0,26.0,480.8277541083384,0.6329113924050633
692,2776,52,1535.0,1189.0,1628.1620420061115,1.873198847262248
693,1804923,59613,0.0,1745310.0,3224.389572897537,3.3028001748551046
694,29,0,17.0,12.0,832.6155612977318,0.0
695,1330,6,1075.0,249.0,3947.641803448993,0.4511278195488722
696,374,25,346.0,3.0,439.83441527895377,6.6844919786096275
697,13,1,12.0,0.0,260.05201040208044,7.6923076923076925
698,62936,1219,0.0,61717.0,3344.812925170068,1.9368882674462944
699,3,0,3.0,0.0,,
700,114366,4326,0.0,110040.0,2093.3501729723794,3.7825927286081527
701,807,6,761.0,40.0,2084.301875096854,0.7434944237918215
702,0,0,0.0,0.0,,
703,128089,3149,0.0,124940.0,4081.0871089020575,2.4584468611668453
704,11,0,10.0,1.0,73.32355685908546,0.0
705,553,9,321.0,223.0,888.0253079183594,1.6274864376130198
706,86,1,74.0,11.0,284.4197506366372,1.162790697674419
707,317,2,290.0,25.0,482.34936092513686,0.6309148264984227
708,2857,56,1817.0,984.0,1675.6696520214193,1.960098004900245
709,1839170,60238,0.0,1778932.0,3285.5698391487963,3.2752817847181066
710,29,0,17.0,12.0,832.6155612977318,0.0
711,1398,6,1075.0,317.0,4149.476121219317,0.4291845493562232
712,374,25,346.0,3.0,439.83441527895377,6.6844919786096275
713,13,1,12.0,0.0,260.05201040208044,7.6923076923076925
714,63723,1240,0.0,62483.0,3386.639030612245,1.9459221944980616
715,3,0,3.0,0.0,,
716,115556,4373,0.0,111183.0,2115.1318799992678,3.7843123680293536
717,807,6,761.0,40.0,2084.301875096854,0.7434944237918215
718,0,0,0.0,0.0,,
719,131102,3200,0.0,127902.0,4177.085324667049,2.4408475843236563
720,11,0,10.0,1.0,73.32355685908546,0.0
721,560,9,338.0,213.0,899.2661346008704,1.6071428571428572
722,86,1,74.0,11.0,284.4197506366372,1.162790697674419
723,318,2,290.0,26.0,483.8709677419355,0.6289308176100629
724,2880,57,1898.0,925.0,1689.1594672109513,1.9791666666666667
725,1874731,60706,0.0,1814025.0,3349.097489692232,3.2381178953140486
726,29,0,17.0,12.0,832.6155612977318,0.0
727,1476,6,1075.0,395.0,4380.991956308807,0.4065040650406504
728,374,25,346.0,3.0,439.83441527895377,6.6844919786096275
729,13,1,12.0,0.0,260.05201040208044,7.6923076923076925
730,63723,1240,0.0,62483.0,3386.639030612245,1.9459221944980616
731,4,0,3.0,0.0,,
732,116870,4416,0.0,112454.0,2139.183277506269,3.778557371438352
733,810,6,761.0,43.0,2092.050209205021,0.7407407407407407
734,0,0,0.0,0.0,,
735,133263,3263,0.0,130000.0,4245.937679220035,2.4485416056970046
736,11,0,10.0,1.0,73.32355685908546,0.0
737,561,9,338.0,214.0,900.8719669840863,1.6042780748663101
738,86,1,74.0,11.0,284.4197506366372,1.162790697674419
739,318,2,290.0,26.0,483.8709677419355,0.6289308176100629
740,2880,57,1898.0,925.0,1689.1594672109513,1.9791666666666667
741,1906291,61276,0.0,1845015.0,3405.4775873034027,3.2144095523715954
742,29,0,17.0,12.0,832.6155612977318,0.0
743,1534,6,1076.0,452.0,4553.144756759965,0.39113428943937417
744,374,25,346.0,3.0,439.83441527895377,6.6844919786096275
745,13,1,12.0,0.0,260.05201040208044,7.6923076923076925
746,63723,1240,0.0,62483.0,3386.639030612245,1.9459221944980616
747,4,0,3.0,0.0,,
748,118035,4416,0.0,113619.0,2160.507385646038,3.7412631846486213
749,829,6,761.0,62.0,2141.1229918900767,0.7237635705669482
750,0,0,0.0,0.0,,
751,133263,3263,0.0,130000.0,4245.937679220035,2.4485416056970046
752,12,0,10.0,2.0,79.98933475536596,0.0
753,581,10,394.0,177.0,932.988614648403,1.721170395869191
754,86,1,74.0,11.0,284.4197506366372,1.162790697674419
755,318,2,290.0,26.0,483.8709677419355,0.6289308176100629
756,2880,57,1898.0,925.0,1689.1594672109513,1.9791666666666667
757,1937598,61451,0.0,1876147.0,3461.4057151840393,3.171504099405553
758,29,0,17.0,12.0,832.6155612977318,0.0
759,1593,6,1108.0,479.0,4728.26570894304,0.3766478342749529
760,374,25,346.0,3.0,439.83441527895377,6.6844919786096275
761,13,1,12.0,0.0,260.05201040208044,7.6923076923076925
762,63723,1240,0.0,62483.0,3386.639030612245,1.9459221944980616
763,4,0,3.0,0.0,,
764,119184,4416,0.0,114768.0,2181.5386304980507,3.7051953282319774
765,844,6,761.0,77.0,2179.864662430911,0.7109004739336493
766,0,0,0.0,0.0,,
767,135500,3298,0.0,132202.0,4317.211495571274,2.4339483394833947
768,12,0,10.0,2.0,79.98933475536596,0.0
769,581,10,394.0,177.0,932.988614648403,1.721170395869191
770,86,1,74.0,11.0,284.4197506366372,1.162790697674419
771,318,2,290.0,26.0,483.8709677419355,0.6289308176100629
772,2960,57,2045.0,858.0,1736.0805635223667,1.925675675675676
773,1963217,61697,0.0,1901520.0,3507.1725631149825,3.142648010892326
774,29,0,17.0,12.0,832.6155612977318,0.0
775,1661,6,1142.0,513.0,4930.100026713366,0.3612281757977122
776,374,25,346.0,3.0,439.83441527895377,6.6844919786096275
777,13,1,12.0,0.0,260.05201040208044,7.6923076923076925
778,65562,1271,0.0,64291.0,3484.375,1.938622982825417
779,4,0,3.0,0.0,,
780,119924,4416,0.0,115508.0,2195.083557556788,3.682332143691004
781,849,6,763.0,80.0,2192.7785526111884,0.7067137809187279
782,0,0,0.0,0.0,,
783,139642,3368,0.0,136274.0,4449.181163576117,2.4118818120622736
784,13,0,12.0,1.0,86.65511265164646,0.0
785,581,10,394.0,177.0,932.988614648403,1.721170395869191
786,86,1,74.0,11.0,284.4197506366372,1.162790697674419
787,318,2,290.0,26.0,483.8709677419355,0.6289308176100629
788,2989,57,2045.0,887.0,1753.0894609352551,1.9069923051187687
789,1999728,62019,0.0,1937709.0,3572.397333199945,3.1013717865629724
790,29,0,17.0,12.0,832.6155612977318,0.0
791,1706,6,1149.0,551.0,5063.6668546496085,0.3516998827667057
792,374,25,346.0,3.0,439.83441527895377,6.6844919786096275
793,13,1,12.0,0.0,260.05201040208044,7.6923076923076925
794,67196,1291,0.0,65905.0,3571.2159863945576,1.9212453122209656
795,4,0,3.0,0.0,,
796,120891,4416,0.0,116475.0,2212.7834825105706,3.6528773854133054
797,849,6,763.0,80.0,2192.7785526111884,0.7067137809187279
798,0,0,0.0,0.0,,
799,141915,3383,0.0,138532.0,4521.601988147581,2.3838213014832816
800,13,0,12.0,1.0,86.65511265164646,0.0
801,595,10,421.0,164.0,955.4702680134246,1.680672268907563
802,86,1,74.0,11.0,284.4197506366372,1.162790697674419
803,326,2,293.0,31.0,496.0438222763238,0.6134969325153374
804,3004,57,2180.0,767.0,1761.887166493645,1.8974700399467377
805,2046892,62379,0.0,1984513.0,3656.6530658911133,3.04749835360146
806,29,0,17.0,12.0,832.6155612977318,0.0
807,1793,6,1176.0,611.0,5321.896055326349,0.3346346904629113
808,374,25,346.0,3.0,439.83441527895377,6.6844919786096275
809,13,1,12.0,0.0,260.05201040208044,7.6923076923076925
810,68762,1305,0.0,67457.0,3654.443027210884,1.8978505569936883
811,4,0,3.0,0.0,,
812,122786,4467,0.0,118319.0,2247.469478154229,3.6380369097454106
813,865,6,763.0,96.0,2234.103001188078,0.6936416184971098
814,0,0,0.0,0.0,,
815,144425,3416,0.0,141009.0,4601.573950168865,2.3652414748139168
816,13,0,12.0,1.0,86.65511265164646,0.0
817,595,10,421.0,164.0,955.4702680134246,1.680672268907563
818,86,1,74.0,11.0,284.4197506366372,1.162790697674419
819,330,2,294.0,34.0,502.130249543518,0.6060606060606061
820,3024,58,2256.0,710.0,1773.617440571499,1.917989417989418
821,2090446,63298,0.0,2027148.0,3734.4597443244734,3.0279662808797743
822,29,0,17.0,12.0,832.6155612977318,0.0
823,1973,6,1216.0,751.0,5856.1633670713245,0.30410542321338063
824,377,25,348.0,4.0,443.36249882397215,6.6312997347480085
825,13,1,12.0,0.0,260.05201040208044,7.6923076923076925
826,70905,1311,0.0,69594.0,3768.3354591836733,1.8489528242013962
827,4,0,3.0,0.0,,
828,124831,4510,0.0,120321.0,2284.9010671206047,3.612884620006248
829,874,6,764.0,104.0,2257.348003512578,0.6864988558352403
830,0,0,0.0,0.0,,
831,146706,3429,0.0,143277.0,4674.249665455935,2.3373277166578053
832,13,0,12.0,1.0,86.65511265164646,0.0
833,604,10,445.0,149.0,969.9227594623674,1.6556291390728477
834,86,1,74.0,11.0,284.4197506366372,1.162790697674419
835,338,2,294.0,42.0,514.3031040779064,0.591715976331361
836,3058,58,2256.0,744.0,1793.5589065038505,1.896664486592544
837,2139956,64118,0.0,2075838.0,3822.906469062404,2.996229829024521
838,29,0,17.0,12.0,832.6155612977318,0.0
839,2040,7,1238.0,795.0,6055.029533109731,0.3431372549019608
840,377,25,348.0,4.0,443.36249882397215,6.6312997347480085
841,13,1,12.0,0.0,260.05201040208044,7.6923076923076925
842,72834,1322,0.0,71512.0,3870.854591836736,1.8150863607655765
843,4,0,3.0,0.0,,
844,127453,4578,0.0,122875.0,2332.8940384016987,3.5919123127741206
845,893,6,783.0,104.0,2306.4207861976347,0.6718924972004481
846,0,0,0.0,0.0,,
847,148537,3494,0.0,145043.0,4732.587777990187,2.35227586392616
848,13,0,12.0,1.0,86.65511265164646,0.0
849,604,10,445.0,149.0,969.9227594623674,1.6556291390728477
850,86,1,74.0,11.0,284.4197506366372,1.162790697674419
851,338,2,294.0,42.0,514.3031040779064,0.591715976331361
852,3059,60,2445.0,554.0,1794.1454202077432,1.9614253023864008
853,2190702,64731,0.0,2125971.0,3913.561235645942,2.9548062675799813
854,29,0,17.0,12.0,832.6155612977318,0.0
855,2212,7,1249.0,956.0,6565.551630999376,0.3164556962025317
856,377,25,348.0,4.0,443.36249882397215,6.6312997347480085
857,13,1,12.0,0.0,260.05201040208044,7.6923076923076925
858,72834,1322,0.0,71512.0,3870.854591836736,1.8150863607655765
859,4,0,3.0,0.0,,
860,129992,4578,0.0,125414.0,2379.367781377556,3.5217551849344577
861,893,6,783.0,104.0,2306.4207861976347,0.6718924972004481
862,0,0,0.0,0.0,,
863,148537,3494,0.0,145043.0,4732.587777990187,2.35227586392616
864,13,0,12.0,1.0,86.65511265164646,0.0
865,622,10,478.0,134.0,998.8277423602524,1.6077170418006432
866,86,1,74.0,11.0,284.4197506366372,1.162790697674419
867,338,2,294.0,42.0,514.3031040779064,0.591715976331361
868,3059,60,2445.0,554.0,1794.1454202077432,1.9614253023864008
869,2239950,65080,0.0,2174870.0,4001.539912678733,2.9054219960266967
870,29,0,17.0,12.0,832.6155612977318,0.0
871,2304,7,1274.0,1023.0,6838.621590335698,0.3038194444444444
872,380,25,355.0,0.0,446.89058236899047,6.578947368421053
873,13,1,12.0,0.0,260.05201040208044,7.6923076923076925
874,76410,1348,0.0,75062.0,4060.9056122448974,1.7641669938489726
875,4,0,3.0,0.0,,
876,132129,4578,0.0,127551.0,2418.483334248532,3.4647957677724044
877,909,6,783.0,120.0,2347.7452347745234,0.6600660066006601
878,0,0,0.0,0.0,,
879,151300,3564,0.0,147736.0,4820.6206588925,2.355584930601454
880,15,0,13.0,2.0,99.98666844420744,0.0
881,622,10,478.0,134.0,998.8277423602524,1.6077170418006432
882,86,1,74.0,11.0,284.4197506366372,1.162790697674419
883,338,2,294.0,42.0,514.3031040779064,0.591715976331361
884,3121,60,2621.0,440.0,1830.50926984909,1.9224607497596924
885,2286803,65472,0.0,2221331.0,4085.2400620252533,2.8630363000223458
886,29,0,17.0,12.0,832.6155612977318,0.0
887,2406,8,1447.0,951.0,7141.3730669911865,0.3325020781379884
888,380,25,355.0,0.0,446.89058236899047,6.578947368421053
889,13,1,12.0,0.0,260.05201040208044,7.6923076923076925
890,78072,1354,0.0,76718.0,4149.234693877551,1.7342965467773337
891,4,0,3.0,0.0,,
892,134593,4578,0.0,130015.0,2463.5842805630296,3.4013655985080957
893,910,6,783.0,121.0,2350.328012810579,0.6593406593406593
894,0,0,0.0,0.0,,
895,155311,3620,0.0,151691.0,4948.4164914293,2.330807219063685
896,15,0,13.0,2.0,99.98666844420744,0.0
897,624,10,519.0,95.0,1002.039407126684,1.6025641025641026
898,86,1,74.0,11.0,284.4197506366372,1.162790697674419
899,347,2,299.0,46.0,527.9975654290931,0.5763688760806917
900,3142,63,2690.0,389.0,1842.8260576308369,2.0050922978994272
901,2339983,65842,0.0,2274141.0,4180.243027518347,2.813781125760315
902,29,0,17.0,12.0,832.6155612977318,0.0
903,2513,8,1504.0,1001.0,7458.965302306254,0.31834460803820136
904,380,25,349.0,6.0,446.89058236899047,6.578947368421053
905,13,1,12.0,0.0,260.05201040208044,7.6923076923076925
906,79873,1366,0.0,78507.0,4244.951105442177,1.710214966258936
907,4,0,3.0,0.0,,
908,136498,4578,0.0,131920.0,2498.453315761536,3.3538952951691603
909,910,6,783.0,121.0,2350.328012810579,0.6593406593406593
910,0,0,0.0,0.0,,
911,157209,3645,0.0,153564.0,5008.889313706748,2.3185695475449886
912,15,0,13.0,2.0,99.98666844420744,0.0
913,632,11,522.0,99.0,1014.8860661924107,1.7405063291139242
914,97,1,84.0,12.0,320.79902106690486,1.0309278350515465
915,350,2,305.0,43.0,532.5623858794887,0.5714285714285714
916,3164,67,2756.0,341.0,1855.7293591164762,2.117572692793932
917,2394923,66626,0.0,2328297.0,4278.390130267323,2.781968355558821
918,29,0,17.0,12.0,832.6155612977318,0.0
919,2626,10,1530.0,1086.0,7794.366448012824,0.3808073115003808
920,386,25,349.0,12.0,453.94674945902716,6.476683937823834
921,13,1,12.0,0.0,260.05201040208044,7.6923076923076925
922,81251,1384,0.0,79867.0,4318.186649659864,1.7033636509089118
923,4,0,3.0,0.0,,
924,139027,4633,0.0,134394.0,2544.744019182545,3.332446215483323
925,918,6,795.0,117.0,2370.9902370990235,0.6535947712418301
926,0,0,0.0,0.0,,
927,159278,3662,0.0,155616.0,5074.8104250302695,2.299124800662992
928,15,0,13.0,2.0,99.98666844420744,0.0
929,632,11,522.0,99.0,1014.8860661924107,1.7405063291139242
930,97,1,84.0,12.0,320.79902106690486,1.0309278350515465
931,356,2,307.0,47.0,541.69202678028,0.5617977528089888
932,3194,67,2756.0,371.0,1873.3247702332565,2.0976831559173448
933,2450983,67510,0.0,2383473.0,4378.5380476336795,2.7544050693130058
934,29,0,27.0,2.0,832.6155612977318,0.0
935,2798,11,1579.0,1208.0,8304.888545902466,0.3931379556826304
936,389,25,349.0,15.0,457.4748330040457,6.4267352185089965
937,13,1,12.0,0.0,260.05201040208044,7.6923076923076925
938,83236,1397,0.0,81839.0,4423.681972789115,1.678360324859436
939,4,0,4.0,0.0,,
940,141066,4701,0.0,136365.0,2582.065784416013,3.332482667687465
941,941,6,799.0,136.0,2430.394131928302,0.6376195536663124
942,0,0,0.0,0.0,,
943,161516,3738,0.0,157778.0,5146.116102720958,2.3143218009361304
944,15,0,13.0,2.0,99.98666844420744,0.0
